COLLISION_ID,Y,M,D,HH,MM,BOROUGH,LATITUDE,LONGITUDE,TRAFFIC STREET,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,DAY OF WEEK
4224039,2019,10,16,10,30,MANHATTAN,40.74608,-73.974945,2 AVENUE,0,0,Wednesday
4224123,2019,10,16,10,30,MANHATTAN,40.761856,-73.96343,2 AVENUE,0,0,Wednesday
4246498,2019,10,16,16,30,BROOKLYN,40.69596,-73.964096,BROOKLYN QUEENS EXPRESSWAY,1,0,Wednesday
4224179,2019,10,16,16,0,BROOKLYN,40.601948,-73.99382,BAY PARKWAY,0,0,Wednesday
4225405,2019,10,16,16,45,BROOKLYN,40.583668,-73.94843,OCEAN AVENUE,0,1,Wednesday
4225215,2019,10,16,15,45,MANHATTAN,40.794907,-73.94856,MADISON AVENUE,0,0,Wednesday
4224176,2019,10,16,15,0,BROOKLYN,40.63552,-74.0167,6 AVENUE,0,0,Wednesday
4224121,2019,10,16,11,45,MANHATTAN,40.76311,-73.962524,2 AVENUE,0,0,Wednesday
4224431,2019,10,16,11,30,MANHATTAN,40.756557,-73.97444,EAST 49 STREET,1,0,Wednesday
4224820,2019,10,16,11,0,QUEENS,40.716324,-73.77009,HILLSIDE AVENUE,0,0,Wednesday
4223794,2019,10,16,0,0,MANHATTAN,40.75348,-73.980896,EAST 42 STREET,0,0,Wednesday
4225222,2019,10,16,0,0,MANHATTAN,40.78917,-73.95275,MADISON AVENUE,0,0,Wednesday
4224390,2019,10,16,0,0,BROOKLYN,40.682507,-73.94375,TOMPKINS AVENUE,1,0,Wednesday
4224814,2019,10,16,14,30,BROOKLYN,40.69349,-73.97917,MYRTLE AVENUE,0,0,Wednesday
4224712,2019,10,16,14,45,BROOKLYN,40.68175,-73.96748,ATLANTIC AVENUE,0,0,Wednesday
4228219,2019,10,16,14,45,BROOKLYN,40.676342,-73.910934,ATLANTIC AVENUE,0,0,Wednesday
4224410,2019,10,16,14,30,MANHATTAN,40.73136,-73.98257,1 AVENUE,0,0,Wednesday
4224436,2019,10,16,14,0,MANHATTAN,40.758373,-73.971,LEXINGTON AVENUE,0,0,Wednesday
4224417,2019,10,16,13,0,BROOKLYN,40.696033,-73.98453,FLATBUSH AVENUE EXTENSION,0,0,Wednesday
4224387,2019,10,16,13,15,BROOKLYN,40.696033,-73.98453,FLATBUSH AVENUE EXTENSION,0,0,Wednesday
4223920,2019,10,16,8,30,QUEENS,40.67887,-73.83419,ROCKAWAY BOULEVARD,1,0,Wednesday
4224066,2019,10,16,8,15,MANHATTAN,40.73329,-73.98719,3 AVENUE,0,0,Wednesday
4224424,2019,10,16,9,30,MANHATTAN,40.76552,-73.98004,7 AVENUE,0,0,Wednesday
4227038,2019,10,16,18,45,BROOKLYN,40.6993,-73.91361,MYRTLE AVENUE,1,0,Wednesday
4224399,2019,10,16,18,45,BROOKLYN,40.700836,-73.98594,BROOKLYN QUEENS EXPRESSWAY,0,0,Wednesday
4224207,2019,10,16,18,45,MANHATTAN,40.74967,-73.98158,MADISON AVENUE,0,0,Wednesday
4227452,2019,10,16,18,45,QUEENS,40.71946,-73.89117,69 STREET,1,0,Wednesday
4225747,2019,10,16,23,0,BROOKLYN,40.6104,-73.9586,AVENUE P,0,0,Wednesday
4225697,2019,10,16,22,30,QUEENS,40.74411,-73.95364,VERNON BOULEVARD,1,0,Wednesday
4224846,2019,10,16,22,15,BROOKLYN,40.661995,-73.91959,KINGS HIGHWAY,0,0,Wednesday
4224261,2019,10,16,22,0,MANHATTAN,40.765865,-73.95742,1 AVENUE,0,0,Wednesday
4226605,2019,10,16,20,0,BROOKLYN,40.68064,-73.95338,BEDFORD AVENUE,0,0,Wednesday
4226534,2019,10,16,20,15,BROOKLYN,40.6884,-73.95118,NOSTRAND AVENUE,1,0,Wednesday
4225347,2019,10,16,20,45,BROOKLYN,40.596745,-73.985275,86 STREET,1,0,Wednesday
4224319,2019,10,16,20,15,BROOKLYN,40.714104,-73.95322,BROOKLYN QUEENS EXPRESSWAY,0,0,Wednesday
4224265,2019,10,16,19,45,MANHATTAN,40.75587,-73.972824,LEXINGTON AVENUE,0,0,Wednesday
4224975,2019,10,16,19,45,MANHATTAN,40.78519,-73.95143,LEXINGTON AVENUE,0,0,Wednesday
4224259,2019,10,16,19,30,MANHATTAN,40.749825,-73.972206,2 AVENUE,1,0,Wednesday
4224397,2019,10,16,19,30,BROOKLYN,40.700737,-73.99499,BROOKLYN QUEENS EXPRESSWAY,0,0,Wednesday
4224257,2019,10,16,19,15,BROOKLYN,40.642776,-74.02003,3 AVENUE,0,0,Wednesday
4224225,2019,10,16,19,0,QUEENS,40.725143,-73.753365,HILLSIDE AVENUE,0,0,Wednesday
4230620,2019,10,16,19,45,BROOKLYN,40.628876,-73.98043,18 AVENUE,0,0,Wednesday
4227073,2019,10,16,21,45,BROOKLYN,40.68576,-73.915504,BROADWAY,1,0,Wednesday
4224079,2019,10,16,4,45,BROOKLYN,40.702526,-73.95934,BEDFORD AVENUE,1,0,Wednesday
4224194,2019,10,16,17,0,MANHATTAN,40.762226,-73.96819,LEXINGTON AVENUE,0,0,Wednesday
4224461,2019,10,16,17,30,BROOKLYN,40.630512,-73.957306,OCEAN AVENUE,0,0,Wednesday
4226205,2019,10,16,17,0,MANHATTAN,40.747852,-73.99291,7 AVENUE,0,0,Wednesday
4224418,2019,10,16,17,0,MANHATTAN,40.759205,-73.98464,7 AVENUE,0,0,Wednesday
4224264,2019,10,16,17,15,MANHATTAN,40.749157,-73.9727,2 AVENUE,0,0,Wednesday
4224267,2019,10,16,17,45,BROOKLYN,40.614063,-74.01393,86 STREET,0,0,Wednesday
4224829,2019,10,16,17,45,BROOKLYN,40.606384,-74.00121,86 STREET,0,0,Wednesday
4224391,2019,10,16,17,0,MANHATTAN,40.755802,-73.986404,WEST 42 STREET,0,0,Wednesday
4235232,2019,10,16,6,30,BROOKLYN,40.68949,-73.92207,BROADWAY,1,0,Wednesday
4225135,2019,10,17,9,15,MANHATTAN,40.837284,-73.9468,RIVERSIDE DRIVE,0,0,Thursday
4224551,2019,10,17,9,0,MANHATTAN,40.839466,-73.93721,AMSTERDAM AVENUE,0,0,Thursday
4224373,2019,10,17,5,30,BROOKLYN,40.700737,-73.99499,BROOKLYN QUEENS EXPRESSWAY,0,0,Thursday
4224312,2019,10,17,0,45,QUEENS,40.71512,-73.83224,QUEENS BOULEVARD,0,0,Thursday
4225188,2019,10,17,0,0,BROOKLYN,40.677773,-73.93587,ATLANTIC AVENUE,0,0,Thursday
4224992,2019,10,17,17,15,MANHATTAN,40.773136,-73.966545,5 AVENUE,0,0,Thursday
4224783,2019,10,17,17,45,QUEENS,40.77067,-73.7355,LITTLE NECK PARKWAY,0,0,Thursday
4225706,2019,10,17,17,0,BROOKLYN,40.61403,-73.94931,BEDFORD AVENUE,0,0,Thursday
4225145,2019,10,17,12,45,BROOKLYN,40.680878,-74.00548,HAMILTON AVENUE,0,0,Thursday
4225442,2019,10,17,12,45,MANHATTAN,40.83089,-73.94348,AMSTERDAM AVENUE,0,0,Thursday
4225790,2019,10,17,21,30,MANHATTAN,40.73736,-73.99685,AVENUE OF THE AMERICAS,0,0,Thursday
4226497,2019,10,17,21,45,MANHATTAN,40.79024,-73.97315,AMSTERDAM AVENUE,0,0,Thursday
4226174,2019,10,17,21,45,BROOKLYN,40.6835,-73.93516,LEWIS AVENUE,0,0,Thursday
4230567,2019,10,17,21,45,MANHATTAN,40.764896,-73.97256,5 AVENUE,1,0,Thursday
4224883,2019,10,17,21,0,BROOKLYN,40.684395,-73.97835,ATLANTIC AVENUE,0,0,Thursday
4226522,2019,10,17,8,30,BROOKLYN,40.68039,-73.94956,NOSTRAND AVENUE,0,0,Thursday
4225416,2019,10,17,8,0,MANHATTAN,40.73656,-74.0011,7 AVENUE,0,0,Thursday
4224556,2019,10,17,8,0,MANHATTAN,40.819096,-73.94093,7 AVENUE,1,0,Thursday
4224730,2019,10,17,8,30,BROOKLYN,40.680016,-73.87743,ATLANTIC AVENUE,2,0,Thursday
4224519,2019,10,17,8,45,MANHATTAN,40.760773,-73.984474,BROADWAY,0,0,Thursday
4224995,2019,10,17,8,15,BROOKLYN,40.609333,-73.948425,BEDFORD AVENUE,1,0,Thursday
4225112,2019,10,17,8,45,BROOKLYN,40.61306,-73.92618,FLATBUSH AVENUE,0,0,Thursday
4227108,2019,10,17,8,0,BROOKLYN,40.679516,-73.90458,BROADWAY,0,0,Thursday
4226279,2019,10,17,16,15,MANHATTAN,40.74915,-73.98828,AVENUE OF THE AMERICAS,1,0,Thursday
4224780,2019,10,17,16,15,BROOKLYN,40.624653,-73.99933,14 AVENUE,0,0,Thursday
4226132,2019,10,17,16,15,BROOKLYN,40.632885,-73.94771,FLATBUSH AVENUE,1,0,Thursday
4226722,2019,10,17,22,45,BROOKLYN,40.62717,-73.98214,18 AVENUE,0,0,Thursday
4233337,2019,10,17,22,15,BROOKLYN,40.67164,-73.95034,NOSTRAND AVENUE,1,0,Thursday
4224713,2019,10,17,11,45,BROOKLYN,40.604668,-73.961685,CONEY ISLAND AVENUE,0,0,Thursday
4224980,2019,10,17,11,0,BROOKLYN,40.59758,-73.96778,AVENUE U,0,0,Thursday
4224852,2019,10,17,20,45,BROOKLYN,40.635494,-74.00957,8 AVENUE,1,0,Thursday
4226646,2019,10,17,20,15,MANHATTAN,40.781315,-73.94614,1 AVENUE,1,0,Thursday
4225006,2019,10,17,20,0,MANHATTAN,40.74715,-73.985504,5 AVENUE,0,0,Thursday
4225694,2019,10,17,7,0,MANHATTAN,40.771667,-73.9867,AMSTERDAM AVENUE,0,0,Thursday
4224732,2019,10,17,7,0,BROOKLYN,40.675816,-73.895836,ATLANTIC AVENUE,0,0,Thursday
4225025,2019,10,17,15,30,MANHATTAN,40.75484,-73.98412,AVENUE OF THE AMERICAS,0,0,Thursday
4225031,2019,10,17,15,15,BROOKLYN,40.622574,-74.01583,10 AVENUE,0,0,Thursday
4227687,2019,10,17,15,0,BROOKLYN,40.61847,-74.021225,86 STREET,0,0,Thursday
4226613,2019,10,17,15,15,BRONX,40.830738,-73.9105,EAST 167 STREET,0,0,Thursday
4224987,2019,10,17,15,30,BROOKLYN,40.610214,-73.94371,NOSTRAND AVENUE,0,0,Thursday
4224875,2019,10,17,19,30,BROOKLYN,40.696033,-73.98453,TILLARY STREET,0,0,Thursday
4225144,2019,10,17,14,0,BROOKLYN,40.686077,-74.00038,BROOKLYN QUEENS EXPRESSWAY,1,0,Thursday
4225233,2019,10,17,14,15,MANHATTAN,40.765358,-73.965904,LEXINGTON AVENUE,0,0,Thursday
4225379,2019,10,17,14,45,QUEENS,40.683014,-73.83507,LIBERTY AVENUE,0,0,Thursday
4227987,2019,10,17,18,15,BROOKLYN,40.577995,-73.95964,CONEY ISLAND AVENUE,1,0,Thursday
4228089,2019,10,17,18,30,MANHATTAN,40.76348,-73.96728,LEXINGTON AVENUE,0,0,Thursday
4225450,2019,10,17,18,30,BROOKLYN,40.65264,-73.949776,NOSTRAND AVENUE,0,0,Thursday
4226037,2019,10,17,18,45,MANHATTAN,40.757935,-73.98557,7 AVENUE,0,0,Thursday
4224777,2019,10,17,10,0,QUEENS,40.74348,-73.921486,QUEENS BOULEVARD,0,0,Thursday
4224775,2019,10,17,10,45,QUEENS,40.744453,-73.92983,QUEENS BOULEVARD,0,0,Thursday
4224824,2019,10,17,10,45,QUEENS,40.71071,-73.793045,HILLSIDE AVENUE,0,0,Thursday
4224897,2019,10,17,10,30,BROOKLYN,40.68668,-73.97937,FLATBUSH AVENUE,0,0,Thursday
4227433,2019,10,17,10,0,BROOKLYN,40.629505,-73.94416,FLATBUSH AVENUE,2,0,Thursday
4224990,2019,10,17,10,30,MANHATTAN,40.764286,-73.95562,YORK AVENUE,0,0,Thursday
4227049,2019,10,17,13,45,BROOKLYN,40.69835,-73.92275,MYRTLE AVENUE,0,0,Thursday
4225020,2019,10,17,13,45,BROOKLYN,40.71795,-73.94769,BROOKLYN QUEENS EXPRESSWAY,0,0,Thursday
4225403,2019,10,17,13,45,MANHATTAN,40.75738,-73.966705,2 AVENUE,1,0,Thursday
4225007,2019,10,17,13,30,MANHATTAN,40.747852,-73.99291,7 AVENUE,0,0,Thursday
4224731,2019,10,17,6,30,BROOKLYN,40.682037,-73.87788,FULTON STREET,0,0,Thursday
4229110,2019,10,17,6,0,BROOKLYN,40.607765,-73.98255,AVENUE P,0,0,Thursday
4227409,2019,10,17,23,45,QUEENS,40.74273,-73.91499,QUEENS BOULEVARD,2,0,Thursday
4225002,2019,10,17,23,45,BROOKLYN,40.688614,-73.989174,ATLANTIC AVENUE,1,0,Thursday
4225045,2019,10,17,23,0,MANHATTAN,40.867012,-73.92312,BROADWAY,2,0,Thursday
4229000,2019,10,17,23,45,BROOKLYN,40.676872,-73.94985,NOSTRAND AVENUE,0,0,Thursday
4225179,2019,10,17,1,30,BROOKLYN,40.677483,-73.93033,ATLANTIC AVENUE,0,0,Thursday
4227360,2019,10,18,22,0,MANHATTAN,40.767918,-73.985725,WEST 57 STREET,0,0,Friday
4226129,2019,10,18,22,15,BROOKLYN,40.650517,-73.92359,KINGS HIGHWAY,2,0,Friday
4225479,2019,10,18,18,15,BROOKLYN,40.61996,-74.02366,86 STREET,1,0,Friday
4226575,2019,10,18,18,15,MANHATTAN,40.76781,-73.96202,3 AVENUE,0,0,Friday
4226573,2019,10,18,18,15,BROOKLYN,40.598312,-73.96119,AVENUE U,0,0,Friday
4226582,2019,10,18,18,0,MANHATTAN,40.76975,-73.96061,3 AVENUE,0,0,Friday
4226584,2019,10,18,18,0,MANHATTAN,40.774967,-73.9568,3 AVENUE,0,0,Friday
4229461,2019,10,18,18,45,BROOKLYN,40.65745,-73.956566,BEDFORD AVENUE,2,0,Friday
4228993,2019,10,18,19,30,BROOKLYN,40.672527,-73.95026,NOSTRAND AVENUE,0,0,Friday
4226266,2019,10,18,19,45,BROOKLYN,40.672752,-73.95432,BEDFORD AVENUE,0,0,Friday
4226033,2019,10,18,19,0,MANHATTAN,40.764053,-73.99225,WEST 49 STREET,0,0,Friday
4226750,2019,10,18,19,15,BROOKLYN,40.619984,-73.96427,CONEY ISLAND AVENUE,0,0,Friday
4226024,2019,10,18,11,30,BROOKLYN,40.691536,-73.99912,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4225274,2019,10,18,11,0,MANHATTAN,40.74309,-73.97402,1 AVENUE,1,0,Friday
4225693,2019,10,18,11,30,MANHATTAN,40.769905,-73.98057,CENTRAL PARK WEST,0,0,Friday
4225326,2019,10,18,11,0,MANHATTAN,40.782005,-73.95167,3 AVENUE,1,0,Friday
4226772,2019,10,18,17,15,QUEENS,40.733536,-73.87035,QUEENS BOULEVARD,0,0,Friday
4225374,2019,10,18,17,15,QUEENS,40.71512,-73.83224,QUEENS BOULEVARD,0,0,Friday
4225600,2019,10,18,17,45,BROOKLYN,40.69168,-73.999344,BROOKLYN QUEENS EXPRESSWAY,1,0,Friday
4225556,2019,10,18,17,30,MANHATTAN,40.7429,-73.99281,AVENUE OF THE AMERICAS,0,0,Friday
4225401,2019,10,18,17,45,MANHATTAN,40.75831,-73.96294,EAST 57 STREET,1,0,Friday
4225504,2019,10,18,17,15,BROOKLYN,40.685955,-73.98028,3 AVENUE,0,0,Friday
4225447,2019,10,18,17,15,BROOKLYN,40.652313,-73.95602,BEDFORD AVENUE,0,0,Friday
4225268,2019,10,18,10,0,QUEENS,40.753014,-73.95041,VERNON BOULEVARD,0,0,Friday
4225587,2019,10,18,20,15,BROOKLYN,40.621216,-73.93539,FLATBUSH AVENUE,0,0,Friday
4226583,2019,10,18,20,15,MANHATTAN,40.760536,-73.95836,YORK AVENUE,0,0,Friday
4225217,2019,10,18,7,30,BROOKLYN,40.666077,-73.995224,3 AVENUE,0,0,Friday
4225301,2019,10,18,7,0,MANHATTAN,40.807713,-73.94132,5 AVENUE,1,0,Friday
4225584,2019,10,18,14,15,BROOKLYN,40.607876,-73.92554,AVENUE U,2,0,Friday
4229156,2019,10,18,21,15,MANHATTAN,40.782627,-73.97499,COLUMBUS AVENUE,0,0,Friday
4225963,2019,10,18,21,15,MANHATTAN,40.797943,-73.94003,3 AVENUE,0,0,Friday
4225578,2019,10,18,21,0,QUEENS,40.680687,-73.84459,ROCKAWAY BOULEVARD,0,0,Friday
4226547,2019,10,18,21,15,BROOKLYN,40.69993,-73.96188,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4225496,2019,10,18,9,15,BROOKLYN,40.696213,-73.97528,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4226294,2019,10,18,9,0,BROOKLYN,40.681126,-73.96446,ATLANTIC AVENUE,0,0,Friday
4225614,2019,10,18,9,0,MANHATTAN,40.736004,-73.99362,5 AVENUE,2,0,Friday
4225236,2019,10,18,9,30,MANHATTAN,40.75991,-73.95882,YORK AVENUE,0,0,Friday
4225226,2019,10,18,9,15,MANHATTAN,40.793552,-73.945335,LEXINGTON AVENUE,0,0,Friday
4226123,2019,10,18,3,45,BROOKLYN,40.660946,-73.96067,FLATBUSH AVENUE,0,0,Friday
4228317,2019,10,18,8,30,BROOKLYN,40.688614,-73.989174,ATLANTIC AVENUE,0,0,Friday
4229079,2019,10,18,8,0,BROOKLYN,40.605057,-73.999,86 STREET,0,0,Friday
4225992,2019,10,18,8,45,BROOKLYN,40.67689,-73.900055,FULTON STREET,0,0,Friday
4225218,2019,10,18,8,15,BROOKLYN,40.66919,-73.99682,HAMILTON AVENUE,0,0,Friday
4225257,2019,10,18,8,45,MANHATTAN,40.76525,-73.995094,WEST 49 STREET,0,0,Friday
4225641,2019,10,18,23,0,BROOKLYN,40.680855,-74.00305,BROOKLYN QUEENS EXPRESSWAY,1,0,Friday
4228945,2019,10,18,16,15,QUEENS,40.684456,-73.85966,ROCKAWAY BOULEVARD,2,0,Friday
4225352,2019,10,18,16,45,BROOKLYN,40.61199,-73.98336,BAY PARKWAY,0,0,Friday
4226574,2019,10,18,16,0,MANHATTAN,40.76906,-73.961105,3 AVENUE,0,0,Friday
4225407,2019,10,18,16,0,QUEENS,40.73032,-73.74419,HILLSIDE AVENUE,1,0,Friday
4225542,2019,10,18,16,45,MANHATTAN,40.705868,-74.01326,BROADWAY,0,0,Friday
4225678,2019,10,18,16,15,QUEENS,40.739956,-73.89421,QUEENS BOULEVARD,0,0,Friday
4225635,2019,10,18,6,45,BROOKLYN,40.675507,-74.00075,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4225232,2019,10,18,6,30,MANHATTAN,40.77954,-73.95978,MADISON AVENUE,0,0,Friday
4227040,2019,10,18,13,45,BROOKLYN,40.69731,-73.932274,MYRTLE AVENUE,0,0,Friday
4226340,2019,10,18,15,15,MANHATTAN,40.846153,-73.932335,AMSTERDAM AVENUE,0,0,Friday
4227006,2019,10,18,15,0,QUEENS,40.703075,-73.79064,LIBERTY AVENUE,0,0,Friday
4225485,2019,10,18,15,0,QUEENS,40.731792,-73.7417,HILLSIDE AVENUE,0,0,Friday
4225636,2019,10,18,15,0,BROOKLYN,40.676834,-74.00146,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4226039,2019,10,18,15,45,MANHATTAN,40.770313,-73.99141,WEST 57 STREET,0,0,Friday
4225375,2019,10,18,15,30,MANHATTAN,40.74701,-73.977196,3 AVENUE,0,0,Friday
4225315,2019,10,18,12,0,BROOKLYN,40.696033,-73.98453,TILLARY STREET,0,0,Friday
4226748,2019,10,18,12,45,BROOKLYN,40.71795,-73.94769,BROOKLYN QUEENS EXPRESSWAY,3,0,Friday
4226256,2019,10,18,12,15,QUEENS,40.748596,-73.89532,69 STREET,0,0,Friday
4225077,2019,10,18,0,30,BROOKLYN,40.646515,-73.958115,FLATBUSH AVENUE,0,0,Friday
4225241,2019,10,18,0,15,BROOKLYN,40.691536,-73.99912,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4226724,2019,10,18,1,0,BROOKLYN,40.637054,-73.98643,14 AVENUE,1,0,Friday
4224957,2019,10,18,1,0,BROOKLYN,40.713974,-73.953094,BROOKLYN QUEENS EXPRESSWAY,0,0,Friday
4225726,2019,10,19,0,0,MANHATTAN,40.759575,-73.96803,3 AVENUE,0,0,Saturday
4226753,2019,10,19,0,30,BROOKLYN,40.720642,-73.943275,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4233476,2019,10,19,0,30,MANHATTAN,40.829567,-73.95008,RIVERSIDE DRIVE,0,0,Saturday
4225999,2019,10,19,0,30,MANHATTAN,40.75578,-74.00199,WEST 34 STREET,0,0,Saturday
4226040,2019,10,19,12,15,MANHATTAN,40.760773,-73.984474,WEST 49 STREET,1,0,Saturday
4226738,2019,10,19,12,0,QUEENS,40.684116,-73.83273,LIBERTY AVENUE,0,0,Saturday
4225911,2019,10,19,22,0,BROOKLYN,40.675735,-73.89686,ATLANTIC AVENUE,0,0,Saturday
4225838,2019,10,19,22,30,MANHATTAN,40.712532,-74.007675,BROADWAY,0,0,Saturday
4225728,2019,10,19,5,15,MANHATTAN,40.757698,-73.9694,3 AVENUE,0,0,Saturday
4226647,2019,10,19,16,0,MANHATTAN,40.73129,-73.9904,4 AVENUE,0,0,Saturday
4226001,2019,10,19,16,45,MANHATTAN,40.75458,-73.99915,WEST 34 STREET,0,0,Saturday
4226274,2019,10,19,13,15,MANHATTAN,40.754707,-73.99164,8 AVENUE,0,0,Saturday
4226079,2019,10,19,13,0,QUEENS,40.705452,-73.78149,LIBERTY AVENUE,0,0,Saturday
4226239,2019,10,19,13,45,MANHATTAN,40.74977,-73.987785,WEST 34 STREET,0,0,Saturday
4226135,2019,10,19,13,15,BROOKLYN,40.655422,-73.95007,NOSTRAND AVENUE,1,0,Saturday
4226632,2019,10,19,17,0,MANHATTAN,40.78153,-73.96043,5 AVENUE,1,0,Saturday
4226236,2019,10,19,17,45,MANHATTAN,40.75484,-73.98412,AVENUE OF THE AMERICAS,0,0,Saturday
4225769,2019,10,19,17,30,BROOKLYN,40.687344,-73.97985,FLATBUSH AVENUE,0,0,Saturday
4225723,2019,10,19,19,45,MANHATTAN,40.756382,-73.96433,1 AVENUE,0,0,Saturday
4226252,2019,10,19,19,30,QUEENS,40.74754,-73.94124,JACKSON AVENUE,0,0,Saturday
4225945,2019,10,19,19,30,BROOKLYN,40.675632,-73.89878,ATLANTIC AVENUE,0,0,Saturday
4226591,2019,10,19,19,45,BROOKLYN,40.588066,-73.95342,AVENUE Z,0,0,Saturday
4226799,2019,10,19,19,45,QUEENS,40.734375,-73.87342,QUEENS BOULEVARD,0,0,Saturday
4226106,2019,10,19,19,45,BROOKLYN,40.615562,-73.979645,BAY PARKWAY,0,0,Saturday
4225724,2019,10,19,19,0,MANHATTAN,40.75582,-73.970764,3 AVENUE,0,0,Saturday
4226061,2019,10,19,19,45,MANHATTAN,40.797676,-73.93729,2 AVENUE,0,0,Saturday
4226000,2019,10,19,15,15,MANHATTAN,40.753925,-73.99761,WEST 34 STREET,0,0,Saturday
4227217,2019,10,19,15,0,BROOKLYN,40.6792,-73.9553,ATLANTIC AVENUE,1,0,Saturday
4226739,2019,10,19,20,30,QUEENS,40.68662,-73.82319,LIBERTY AVENUE,1,0,Saturday
4226569,2019,10,19,20,15,BROOKLYN,40.68327,-73.95016,NOSTRAND AVENUE,1,0,Saturday
4225783,2019,10,19,20,0,BROOKLYN,40.68405,-73.98157,3 AVENUE,1,0,Saturday
4226383,2019,10,19,20,0,BROOKLYN,40.67641,-74.00104,HAMILTON AVENUE,0,0,Saturday
4228891,2019,10,19,23,45,BROOKLYN,40.677017,-73.92182,ATLANTIC AVENUE,0,0,Saturday
4227028,2019,10,19,23,0,QUEENS,40.745148,-73.93348,QUEENS BOULEVARD,2,0,Saturday
4225696,2019,10,19,14,30,BROOKLYN,40.660675,-74.00138,3 AVENUE,0,0,Saturday
4227109,2019,10,19,14,45,BROOKLYN,40.685314,-73.91471,BROADWAY,0,0,Saturday
4226609,2019,10,19,14,30,MANHATTAN,40.778805,-73.947975,1 AVENUE,0,0,Saturday
4225648,2019,10,19,14,15,QUEENS,40.67927,-73.835655,ROCKAWAY BOULEVARD,0,0,Saturday
4225650,2019,10,19,14,15,BROOKLYN,40.62731,-73.941826,FLATBUSH AVENUE,0,0,Saturday
4225646,2019,10,19,14,0,MANHATTAN,40.74701,-73.977196,3 AVENUE,0,0,Saturday
4225670,2019,10,19,14,45,QUEENS,40.685654,-73.828636,LIBERTY AVENUE,0,0,Saturday
4226081,2019,10,19,14,45,QUEENS,40.696167,-73.8045,LIBERTY AVENUE,0,0,Saturday
4226550,2019,10,19,14,30,BROOKLYN,40.702614,-73.96058,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4225606,2019,10,19,10,45,BROOKLYN,40.61217,-73.92517,FLATBUSH AVENUE,0,0,Saturday
4226241,2019,10,19,10,45,MANHATTAN,40.75484,-73.98412,WEST 42 STREET,0,0,Saturday
4225667,2019,10,19,10,30,QUEENS,40.746334,-73.89633,69 STREET,0,0,Saturday
4226610,2019,10,19,10,15,BROOKLYN,40.5916,-73.960686,CONEY ISLAND AVENUE,0,0,Saturday
4226260,2019,10,19,21,0,QUEENS,40.750965,-73.94027,CRESCENT STREET,0,0,Saturday
4226355,2019,10,19,21,0,MANHATTAN,40.732643,-73.98157,EAST 16 STREET,1,0,Saturday
4227271,2019,10,19,3,15,MANHATTAN,40.774406,-73.965614,5 AVENUE,1,0,Saturday
4225825,2019,10,19,18,30,BROOKLYN,40.687183,-73.9766,FULTON STREET,0,0,Saturday
4226207,2019,10,19,1,15,MANHATTAN,40.7517,-73.986404,AVENUE OF THE AMERICAS,0,0,Saturday
4225964,2019,10,19,1,15,MANHATTAN,40.827877,-73.93824,8 AVENUE,0,0,Saturday
4225544,2019,10,19,1,30,MANHATTAN,40.75578,-74.00199,WEST 34 STREET,0,0,Saturday
4236919,2019,10,19,2,45,BROOKLYN,40.69832,-73.962265,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4226014,2019,10,19,11,30,BROOKLYN,40.626545,-73.94101,FLATBUSH AVENUE,0,0,Saturday
4225792,2019,10,19,11,45,MANHATTAN,40.732445,-73.99129,BROADWAY,0,0,Saturday
4226603,2019,10,19,11,45,MANHATTAN,40.78389,-73.950294,3 AVENUE,0,0,Saturday
4225611,2019,10,19,9,45,BROOKLYN,40.672886,-73.99922,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4226808,2019,10,19,9,30,QUEENS,40.673157,-73.789024,ROCKAWAY BOULEVARD,0,0,Saturday
4226598,2019,10,19,9,30,MANHATTAN,40.775562,-73.95035,1 AVENUE,0,0,Saturday
4225729,2019,10,19,7,0,BROOKLYN,40.696556,-73.98091,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4225555,2019,10,19,7,30,MANHATTAN,40.75513,-73.96525,1 AVENUE,0,0,Saturday
4227769,2019,10,19,8,15,BROOKLYN,40.712524,-73.962555,BEDFORD AVENUE,1,0,Saturday
4229561,2019,10,19,8,0,BROOKLYN,40.70075,-73.98599,BROOKLYN QUEENS EXPRESSWAY,0,0,Saturday
4232281,2019,10,19,4,45,BROOKLYN,40.69864,-73.93819,BROADWAY,0,0,Saturday
4226562,2019,10,20,16,45,BROOKLYN,40.69993,-73.96188,BROOKLYN QUEENS EXPRESSWAY,0,0,Sunday
4229923,2019,10,20,16,45,BROOKLYN,40.62731,-73.941826,FLATBUSH AVENUE,2,0,Sunday
4229502,2019,10,20,16,15,MANHATTAN,40.790623,-73.942444,2 AVENUE,0,0,Sunday
4227440,2019,10,20,16,45,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,0,0,Sunday
